event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004504,712,83794098.97,14123253.20,0.00,97917352.17,137524.37,5880,121.088435,16652.61
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004505,300,34777971.92,4696621.28,0.00,39474593.20,131581.98,8067,37.188546,4893.34
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004507,19,1292142.87,613712.24,0.00,1905855.11,100308.16,5352,3.550075,356.10
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004508,23,1814223.76,207493.26,43979.20,2065696.22,89812.88,8545,2.691633,241.74
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004509,654,45962713.75,5651861.53,90000.00,51704575.28,79058.98,7005,93.361884,7381.10
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004510,328,25405278.53,3425776.21,284142.45,29115197.19,88765.85,8097,40.508830,3595.80
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004602,151,10452860.91,2047959.65,30000.00,12530820.56,82985.57,6332,23.847126,1978.97
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004603,19,1169233.40,100497.09,0.00,1269730.49,66827.92,5014,3.789390,253.24
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004604,81,3579239.41,952186.62,30000.00,4561426.03,56313.90,11925,6.792453,382.51
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004700,109,7015286.57,1167494.92,0.00,8182781.49,75071.39,6842,15.931014,1195.96
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004800,11,743829.29,145149.63,0.00,888978.92,80816.27,3887,2.829946,228.71
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033004900,9,237280.36,7856.61,0.00,245136.97,27237.44,4521,1.990710,54.22
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033005000,23,1320452.21,236398.04,0.00,1556850.25,67689.14,3232,7.116337,481.70
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033005100,2,64690.04,1615.22,0.00,66305.26,33152.63,3093,0.646621,21.44
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033005200,3,185547.19,44732.83,0.00,230280.02,76760.01,1757,1.707456,131.06
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22033005300,1,8657.38,0.00,0.00,8657.38,8657.38,3008,0.332447,2.88
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22037951300,4,222012.73,58462.78,30000.00,310475.51,77618.88,2997,1.334668,103.60
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22037951400,2,64593.71,6718.00,0.00,71311.71,35655.85,3236,0.618047,22.04
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22037951501,1,95641.44,63681.01,0.00,159322.45,159322.45,1495,0.668896,106.57
